Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,clasificacion_sku,Margen_Bruto,Brecha_Entrega
TRX-18490,PROD-3567,2024-12-19,12.0,701.78,37.5,22,Perdido,Medellín,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-18491,PROD-2901,2025-02-07,13.0,1280.66,66.11,24,Devuelto,Bucaramanga,App,Monitores,567.0,669.0,110.0,5.0,Sur,2024-03-18,Catalogo oficial,7885.470000000001,19.0
TRX-18492,PROD-3883,2025-01-08,7.0,996.64,67.82,12,Perdido,Bogotá,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-18493,PROD-3594,2026-02-04,3.0,239.04,38.57,11,En Camino,Medellín,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-18494,PROD-1005,2024-10-15,14.0,183.82,18.61,28,Retrasado,Bucaramanga,Online,Sin especificar,470.0,1248.94,126.0,10.0,Zona_Franca,2025-02-24,Catalogo oficial,-14930.29,18.0
TRX-18495,PROD-3569,2025-02-13,10.0,1565.1,57.47,21,Perdido,Ventas_Web,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-18496,PROD-1289,2025-09-14,4.0,320.37,53.06,16,Perdido,Barranquilla,WhatsApp,Sin especificar,738.0,443.66,153.0,27.5,Norte,2024-04-24,Catalogo oficial,-546.22,-11.5
TRX-18497,PROD-2576,2025-02-13,9.0,352.46,64.39,4,,Bogotá,App,Smartphones,1896.0,1248.37,143.0,10.0,Norte,2024-09-28,Catalogo oficial,-8127.579999999998,-6.0
TRX-18498,PROD-3829,2024-11-17,12.0,1663.54,86.72,7,Entregado,Barranquilla,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18499,PROD-2363,2025-01-08,13.0,1228.16,51.02,29,Retrasado,Cali,App,Laptops,1964.0,534.94,188.0,10.0,BOD-EXT-99,2024-07-03,Catalogo oficial,8960.84,19.0
TRX-18500,PROD-3174,2025-09-08,7.0,1213.38,66.34,21,,Ventas_Web,WhatsApp,Laptops,924.0,900.57,185.0,10.0,BOD-EXT-99,2024-06-04,Catalogo oficial,2123.329999999999,11.0
TRX-18501,PROD-1133,2024-09-28,5.0,963.9,10.17,28,Entregado,Barranquilla,WhatsApp,Monitores,475.0,1240.01,210.0,5.0,BOD-EXT-99,2025-05-18,Catalogo oficial,-1390.7200000000003,23.0
TRX-18502,PROD-2214,2024-10-22,9.0,1142.3,89.98,24,Entregado,Ventas_Web,WhatsApp,Tablets,75.0,1370.7,142.0,10.0,Occidente,2024-04-23,Catalogo oficial,-2145.5800000000017,14.0
TRX-18503,PROD-2744,2025-12-13,10.0,1207.52,36.09,23,,Medellín,Online,Laptops,1608.0,1088.18,276.0,0.0,Norte,2025-04-08,Catalogo oficial,1157.3099999999995,23.0
TRX-18504,PROD-2105,2026-01-20,13.0,1935.97,65.06,21,En Camino,Medellín,App,Accesorios,841.0,204.86,282.0,5.0,Occidente,2024-05-05,Catalogo oficial,22439.37,16.0
TRX-18505,PROD-3859,2025-10-12,10.0,453.72,92.02,13,En Camino,Barranquilla,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-18506,PROD-3508,2025-07-26,10.0,436.98,82.0,14,Devuelto,Ventas_Web,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-18507,PROD-3221,2025-09-19,12.0,123.86,65.58,11,,Medellín,App,Smartphones,869.0,697.97,235.0,5.0,Sur,2025-05-20,Catalogo oficial,-6954.9,6.0
TRX-18508,PROD-3356,2025-09-02,10.0,1319.82,52.475,8,Retrasado,Cali,Online,Laptops,0.0,234.31,129.0,5.0,Occidente,2025-10-26,Catalogo oficial,10802.625,3.0
TRX-18509,PROD-1848,2025-01-27,6.0,1102.59,71.84,1,Retrasado,Cali,Físico,Smartphones,520.0,494.3,291.0,5.0,Occidente,2025-04-03,Catalogo oficial,3577.8999999999987,-4.0
TRX-18510,PROD-3804,2025-07-21,8.0,231.37,92.49,8,En Camino,Medellín,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-18511,PROD-1331,2025-01-21,5.0,735.43,82.15,19,En Camino,Bogotá,App,Laptops,1022.0,1334.82,265.0,3.0,Occidente,2024-10-27,Catalogo oficial,-3079.0999999999995,16.0
TRX-18512,PROD-3541,2025-11-01,5.0,365.54,62.94,17,Entregado,Bucaramanga,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-18513,PROD-2375,2024-12-30,3.0,669.65,67.58,9,En Camino,Ventas_Web,App,Monitores,940.5,1402.66,204.0,10.0,Sur,2024-06-17,Catalogo oficial,-2266.6100000000006,-1.0
TRX-18514,PROD-1224,2025-03-07,7.0,1903.02,18.99,27,Perdido,Medellín,Online,Tablets,1813.0,521.56,228.0,10.0,Sur,2025-08-31,Catalogo oficial,9651.23,17.0
TRX-18515,PROD-3108,2025-08-13,2.0,1369.8,49.67,13,Retrasado,Bucaramanga,WhatsApp,Smartphones,31.0,1377.93,115.0,0.0,Sur,2024-07-11,Catalogo oficial,-65.93000000000029,13.0
TRX-18516,PROD-3763,2025-08-07,11.0,25.06,33.59,22,Devuelto,Ventas_Web,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18517,PROD-2490,2025-05-21,12.0,512.49,46.04,15,Entregado,Medellín,WhatsApp,Laptops,1777.0,1234.15,260.0,27.5,BOD-EXT-99,2025-03-22,Catalogo oficial,-8705.960000000003,-12.5
TRX-18518,PROD-1211,2024-11-11,3.0,30.62,67.91,27,Perdido,Medellín,WhatsApp,Smartphones,78.0,262.33,111.0,5.0,BOD-EXT-99,2025-01-22,Catalogo oficial,-763.04,22.0
TRX-18519,PROD-1454,2025-06-17,2.0,1432.59,19.17,13,En Camino,Barranquilla,WhatsApp,Monitores,215.0,857.04,146.0,27.5,Norte,2024-08-10,Catalogo oficial,1131.9299999999998,-14.5
TRX-18520,PROD-2568,2025-08-13,13.0,944.15,51.93,27,Devuelto,Barranquilla,Físico,Smartphones,1542.0,170.67,272.0,10.0,Zona_Franca,2025-05-17,Catalogo oficial,10003.31,17.0
TRX-18521,PROD-2497,2024-12-04,8.0,1988.1,6.65,8,En Camino,Barranquilla,WhatsApp,Sin especificar,305.0,243.86,189.0,5.0,BOD-EXT-99,2024-11-20,Catalogo oficial,13947.269999999999,3.0
TRX-18522,PROD-2906,2025-07-19,4.0,1469.83,42.71,27,,Medellín,Físico,Monitores,1768.0,811.71,130.0,5.0,Occidente,2025-08-02,Catalogo oficial,2589.7699999999995,22.0
TRX-18523,PROD-3535,2024-11-13,10.0,1040.65,35.61,26,Perdido,Barranquilla,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18524,PROD-1167,2025-06-14,8.0,1611.36,44.94,12,,Medellín,WhatsApp,Smartphones,1257.0,938.55,275.0,10.0,Sur,2025-05-24,Catalogo oficial,5337.54,2.0
TRX-18525,PROD-2497,2025-05-07,8.0,1412.56,93.47,11,,Medellín,WhatsApp,Sin especificar,305.0,243.86,189.0,5.0,BOD-EXT-99,2024-11-20,Catalogo oficial,9256.13,6.0
TRX-18526,PROD-2500,2025-04-03,8.0,495.11,72.17,20,Devuelto,Barranquilla,WhatsApp,Smartphones,1041.0,1414.93,129.0,5.0,Norte,2025-09-15,Catalogo oficial,-7430.7300000000005,15.0
TRX-18527,PROD-1717,2025-10-01,8.0,1065.21,36.11,13,,Bucaramanga,Online,Accesorios,689.0,406.48,215.0,0.0,Norte,2025-10-21,Catalogo oficial,5233.73,13.0
TRX-18528,PROD-3654,2025-05-19,8.0,1116.44,22.03,16,En Camino,Bogotá,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-18529,PROD-3288,2024-10-02,12.0,907.95,63.76,2,Perdido,Barranquilla,App,Monitores,1560.0,1282.69,153.0,10.0,Norte,2024-06-04,Catalogo oficial,-4560.639999999999,-8.0
TRX-18530,PROD-3887,2025-07-21,9.0,366.59,67.47,6,Perdido,Ventas_Web,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18531,PROD-1274,2025-09-16,2.0,454.5,50.94,16,Devuelto,Cali,Online,Laptops,893.0,107.12,269.0,0.0,Occidente,2025-06-13,Catalogo oficial,643.8199999999999,16.0
TRX-18532,PROD-3296,2025-05-08,9.0,569.28,52.475,18,,Medellín,Online,Laptops,891.0,74.61,160.0,10.0,Norte,2024-07-09,Catalogo oficial,4399.554999999999,8.0
TRX-18533,PROD-3905,2025-12-08,8.0,30.41,25.21,17,,Bogotá,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-18534,PROD-1838,2025-07-12,11.0,1834.72,7.71,15,Perdido,Cali,Físico,Accesorios,1487.0,915.57,225.0,27.5,Occidente,2024-10-23,Catalogo oficial,10102.940000000002,-12.5
TRX-18535,PROD-1566,2024-11-13,10.0,1375.33,30.24,7,En Camino,Bogotá,Online,Tablets,1389.0,139.95,238.0,5.0,Norte,2025-06-30,Catalogo oficial,12323.56,2.0
TRX-18536,PROD-2371,2025-05-20,1.0,1382.34,48.43,14,Devuelto,Barranquilla,App,Smartphones,307.0,684.69,286.0,5.0,Occidente,2025-11-26,Catalogo oficial,649.2199999999999,9.0
TRX-18537,PROD-1977,2024-12-30,14.0,1148.94,79.85,7,,Bogotá,Físico,Sin especificar,500.0,718.3,130.0,0.0,Sur,2025-03-19,Catalogo oficial,5949.110000000001,7.0
TRX-18538,PROD-3210,2024-12-12,5.0,1381.73,86.11,6,,Bucaramanga,WhatsApp,Monitores,1648.0,406.44,282.0,5.0,Zona_Franca,2024-09-21,Catalogo oficial,4790.34,1.0
TRX-18539,PROD-1465,2024-10-05,11.0,1963.91,44.23,12,Entregado,Barranquilla,WhatsApp,Smartphones,1910.0,221.42,239.0,3.0,Norte,2026-01-15,Catalogo oficial,19123.160000000003,9.0
TRX-18540,PROD-3658,2025-10-17,2.0,776.47,80.63,2,Perdido,Medellín,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18541,PROD-2959,2025-12-08,10.0,1427.93,99.37,21,En Camino,Bogotá,Físico,Smartphones,244.0,914.7,103.0,5.0,BOD-EXT-99,2025-10-28,Catalogo oficial,5032.93,16.0
TRX-18542,PROD-3376,2025-09-14,5.0,725.46,73.08,1,Devuelto,Medellín,App,Smartphones,885.0,533.28,263.0,0.0,Norte,2024-05-07,Catalogo oficial,887.8200000000006,1.0
TRX-18543,PROD-3878,2025-01-28,13.0,1710.03,74.22,18,,Bogotá,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-18544,PROD-1859,2025-07-23,8.0,1717.48,53.06,29,Entregado,Ventas_Web,WhatsApp,Smartphones,1628.0,630.45,206.0,5.0,Norte,2025-09-20,Catalogo oficial,8643.18,24.0
TRX-18545,PROD-1923,2025-11-12,9.0,1805.51,91.41,28,Entregado,Ventas_Web,App,Smartphones,595.0,1436.62,150.0,3.0,Sur,2025-11-23,Catalogo oficial,3228.600000000002,25.0
TRX-18546,PROD-2312,2024-10-03,9.0,20.87,37.12,5,Retrasado,Bogotá,WhatsApp,Laptops,653.0,525.37,229.0,0.0,Norte,2025-07-19,Catalogo oficial,-4577.62,5.0
TRX-18547,PROD-2444,2024-12-12,1.0,603.4,6.06,21,,Cali,WhatsApp,Smartphones,0.0,1285.47,194.0,10.0,Zona_Franca,2024-09-13,Catalogo oficial,-688.13,11.0
TRX-18548,PROD-2095,2025-06-10,7.0,276.51,98.76,7,Retrasado,Bogotá,Online,Tablets,1662.0,148.87,293.0,27.5,Zona_Franca,2025-02-10,Catalogo oficial,794.7199999999998,-20.5
TRX-18549,PROD-3062,2024-09-28,12.0,913.43,51.59,15,,Ventas_Web,Físico,Smartphones,188.0,1470.94,287.0,5.0,BOD-EXT-99,2024-09-28,Catalogo oficial,-6741.709999999999,10.0
TRX-18550,PROD-3786,2025-12-24,11.0,995.94,79.64,21,Devuelto,Bucaramanga,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-18551,PROD-2732,2025-09-30,8.0,519.25,82.19,27,Perdido,Cali,Físico,Smartphones,259.0,507.67,124.0,0.0,Norte,2024-06-30,Catalogo oficial,10.449999999999818,27.0
TRX-18552,PROD-2135,2026-01-16,10.0,1449.66,42.76,6,,Bucaramanga,Físico,Smartphones,937.0,462.07,257.0,0.0,Zona_Franca,2025-02-19,Catalogo oficial,9833.14,6.0
TRX-18553,PROD-1223,2025-05-02,3.0,546.84,56.42,2,En Camino,Cali,App,Accesorios,936.0,880.91,203.0,0.0,BOD-EXT-99,2025-04-19,Catalogo oficial,-1058.63,2.0
TRX-18554,PROD-1259,2025-11-01,13.0,1709.24,56.29,21,Perdido,Barranquilla,Físico,Smartphones,254.0,195.36,188.0,0.0,BOD-EXT-99,2025-10-18,Catalogo oficial,19624.149999999998,21.0
TRX-18555,PROD-2527,2025-07-17,6.0,363.54,25.92,24,En Camino,Bogotá,Online,Laptops,669.0,523.02,196.0,0.0,Norte,2025-01-31,Catalogo oficial,-982.7999999999997,24.0
TRX-18556,PROD-2414,2024-12-12,11.0,740.8,51.605000000000004,17,En Camino,Medellín,App,Tablets,1414.0,107.89,164.0,27.5,Norte,2025-01-21,Catalogo oficial,6910.404999999999,-10.5
TRX-18557,PROD-2853,2025-11-07,3.0,1248.25,16.18,27,Retrasado,Medellín,Online,Laptops,1662.0,815.87,272.0,5.0,Sur,2024-11-14,Catalogo oficial,1280.96,22.0
TRX-18558,PROD-2991,2024-09-25,9.0,1214.62,56.64,13,Retrasado,Cali,WhatsApp,Smartphones,1982.0,890.7,184.0,10.0,Zona_Franca,2025-09-12,Catalogo oficial,2858.6399999999976,3.0
TRX-18559,PROD-3053,2024-11-21,13.0,165.28,16.41,13,Perdido,Ventas_Web,Físico,Accesorios,951.0,106.56,166.0,5.0,BOD-EXT-99,2024-03-12,Catalogo oficial,746.9499999999998,8.0
TRX-18560,PROD-3157,2025-05-01,3.0,1694.05,37.88,14,Devuelto,Bogotá,Físico,Smartphones,1579.0,185.66,227.0,0.0,Occidente,2025-03-16,Catalogo oficial,4487.29,14.0
TRX-18561,PROD-1502,2025-12-16,2.0,1200.15,22.68,26,En Camino,Bucaramanga,App,Monitores,558.0,888.81,133.0,5.0,Norte,2025-08-07,Catalogo oficial,600.0000000000002,21.0
TRX-18562,PROD-2925,2025-09-06,9.0,1741.02,72.16,23,Retrasado,Barranquilla,Físico,Monitores,940.5,161.61,217.0,10.0,BOD-EXT-99,2025-11-10,Catalogo oficial,14142.53,13.0
TRX-18563,PROD-3907,2024-11-10,11.0,1736.59,87.84,8,Devuelto,Bogotá,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18564,PROD-3178,2025-05-08,13.0,1096.38,59.9,15,Retrasado,Bogotá,App,Smartphones,787.0,662.9,113.0,5.0,Sur,2024-03-11,Catalogo oficial,5575.340000000004,10.0
TRX-18565,PROD-3778,2025-07-09,14.0,1822.46,43.96,11,En Camino,Bogotá,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-18566,PROD-3182,2025-07-12,8.0,1698.33,99.68,13,Entregado,Medellín,Online,Smartphones,110.0,387.88,291.0,10.0,Sur,2025-06-18,Catalogo oficial,10383.92,3.0
TRX-18567,PROD-2197,2025-07-17,8.0,1916.66,7.01,21,Retrasado,Barranquilla,WhatsApp,Smartphones,309.0,1211.36,241.0,27.5,Zona_Franca,2025-07-21,Catalogo oficial,5635.390000000001,-6.5
TRX-18568,PROD-2851,2025-04-03,2.0,1702.49,51.93,20,Devuelto,Bogotá,Físico,Laptops,374.0,261.0,221.0,3.0,Sur,2024-07-16,Catalogo oficial,2831.05,17.0
TRX-18569,PROD-3543,2025-12-10,6.0,1644.2,33.91,1,Perdido,Ventas_Web,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-18570,PROD-2507,2026-01-09,13.0,944.03,31.47,25,Perdido,Medellín,Físico,Tablets,347.0,1159.71,108.0,0.0,Occidente,2024-10-05,Catalogo oficial,-2835.3099999999995,25.0
TRX-18571,PROD-3757,2025-06-06,13.0,431.94,38.84,2,En Camino,Ventas_Web,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-18572,PROD-3839,2025-12-09,5.0,1822.31,26.91,11,,Bogotá,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-18573,PROD-1268,2025-10-15,14.0,1447.87,30.1,14,Entregado,Bogotá,WhatsApp,Smartphones,614.0,246.42,127.0,10.0,Sur,2025-11-12,Catalogo oficial,16790.2,4.0
TRX-18574,PROD-1771,2025-01-03,12.0,570.68,29.48,5,Retrasado,Ventas_Web,Online,Monitores,1801.0,1053.47,281.0,27.5,Sur,2025-08-13,Catalogo oficial,-5822.959999999999,-22.5
TRX-18575,PROD-2875,2025-10-25,2.0,688.58,53.05,7,,Bucaramanga,App,Sin especificar,1061.0,544.39,101.0,5.0,BOD-EXT-99,2025-11-08,Catalogo oficial,235.33000000000015,2.0
TRX-18576,PROD-1357,2025-09-23,5.0,1375.3,42.15,24,Retrasado,Medellín,Online,Sin especificar,212.0,728.14,262.0,5.0,Sur,2025-03-21,Catalogo oficial,3193.65,19.0
TRX-18577,PROD-1328,2025-02-15,4.0,960.86,65.73,16,Entregado,Medellín,Online,Sin especificar,1606.0,330.48,118.0,10.0,Zona_Franca,2024-05-31,Catalogo oficial,2455.79,6.0
TRX-18578,PROD-2600,2025-07-09,9.0,172.15,53.87,11,En Camino,Medellín,App,Sin especificar,1061.0,1079.02,295.0,5.0,Zona_Franca,2025-12-22,Catalogo oficial,-8215.7,6.0
TRX-18579,PROD-1732,2025-06-06,12.0,291.48,22.43,26,En Camino,Bogotá,App,Laptops,110.0,84.81,203.0,10.0,Zona_Franca,2024-07-19,Catalogo oficial,2457.61,16.0
TRX-18580,PROD-2181,2025-07-28,1.0,1493.84,51.93,15,Devuelto,Barranquilla,Físico,Sin especificar,1100.0,566.14,201.0,3.0,Zona_Franca,2024-04-27,Catalogo oficial,875.77,12.0
TRX-18581,PROD-1315,2025-06-27,6.0,663.85,81.95,4,Devuelto,Medellín,WhatsApp,Sin especificar,1795.0,879.39,225.0,5.0,Norte,2024-11-14,Catalogo oficial,-1375.1899999999996,-1.0
TRX-18582,PROD-1447,2025-12-30,7.0,1020.22,49.86,10,Devuelto,Medellín,Físico,Laptops,22.0,1009.66,139.0,3.0,Norte,2024-07-30,Catalogo oficial,24.0600000000004,7.0
TRX-18583,PROD-1674,2025-03-30,12.0,1535.58,19.56,1,En Camino,Barranquilla,Online,Accesorios,1947.0,318.02,150.0,5.0,Norte,2025-01-07,Catalogo oficial,14591.16,-4.0
TRX-18584,PROD-2130,2025-11-02,6.0,1504.84,20.85,7,Retrasado,Cali,WhatsApp,Tablets,533.0,1405.45,157.0,3.0,Zona_Franca,2024-04-22,Catalogo oficial,575.489999999998,4.0
TRX-18585,PROD-1458,2025-03-19,5.0,342.36,80.71,12,Perdido,Bucaramanga,Físico,Smartphones,1262.0,1255.7,245.0,0.0,Norte,2025-04-23,Catalogo oficial,-4647.41,12.0
TRX-18586,PROD-3855,2024-10-08,12.0,205.8,71.78,29,En Camino,Barranquilla,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-18587,PROD-1606,2025-11-08,4.0,1186.39,53.12,26,Entregado,Bucaramanga,App,Smartphones,719.0,164.96,183.0,0.0,Norte,2025-01-23,Catalogo oficial,4032.6000000000004,26.0
TRX-18588,PROD-3032,2026-01-11,5.0,1485.85,34.08,11,Perdido,Bogotá,Físico,Smartphones,611.0,490.42,130.0,27.5,Norte,2025-03-09,Catalogo oficial,4943.07,-16.5
TRX-18589,PROD-1616,2025-10-02,9.0,306.59,48.75,11,En Camino,Medellín,WhatsApp,Laptops,437.0,1412.37,223.0,10.0,Norte,2025-12-05,Catalogo oficial,-10000.769999999999,1.0
TRX-18590,PROD-1836,2024-12-17,5.0,750.19,65.47,25,,Medellín,Online,Smartphones,147.0,886.82,233.0,5.0,Occidente,2025-05-17,Catalogo oficial,-748.6200000000003,20.0
TRX-18591,PROD-3132,2025-05-28,10.0,1741.85,88.53,17,En Camino,Cali,WhatsApp,Laptops,1109.0,892.11,124.0,10.0,Occidente,2024-07-18,Catalogo oficial,8408.869999999999,7.0
TRX-18592,PROD-3569,2025-12-20,8.0,1889.0,51.93,1,Devuelto,Medellín,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-18593,PROD-1092,2025-04-27,7.0,913.6,57.81,15,Retrasado,Barranquilla,App,Tablets,611.0,871.58,215.0,5.0,Norte,2024-05-08,Catalogo oficial,236.32999999999902,10.0
TRX-18594,PROD-2200,2024-11-03,4.0,168.24,31.29,23,,Bogotá,App,Monitores,940.5,1331.34,183.0,0.0,BOD-EXT-99,2024-09-30,Catalogo oficial,-4683.69,23.0
TRX-18595,PROD-2706,2025-04-04,10.0,522.82,9.06,25,Retrasado,Bucaramanga,Online,Smartphones,1623.0,875.35,155.0,10.0,Norte,2024-04-12,Catalogo oficial,-3534.3599999999988,15.0
TRX-18596,PROD-3795,2025-08-15,5.0,473.61,21.67,21,Perdido,Cali,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-18597,PROD-3217,2025-09-30,7.0,485.54,66.77,20,En Camino,Medellín,Online,Laptops,1996.0,237.6,164.0,0.0,Zona_Franca,2025-04-04,Catalogo oficial,1668.8100000000002,20.0
TRX-18598,PROD-1540,2025-12-31,6.0,992.82,20.24,22,Devuelto,Barranquilla,Online,Smartphones,1741.0,1108.82,202.0,5.0,Sur,2025-04-22,Catalogo oficial,-716.2399999999998,17.0
TRX-18599,PROD-2941,2025-03-04,13.0,1170.62,50.75,25,,Bucaramanga,WhatsApp,Sin especificar,1277.0,685.16,120.0,27.5,Norte,2024-08-30,Catalogo oficial,6260.229999999998,-2.5
TRX-18600,PROD-2420,2025-06-25,3.0,253.79,71.4,29,Entregado,Ventas_Web,WhatsApp,Laptops,767.0,204.6,180.0,27.5,Occidente,2024-09-20,Catalogo oficial,76.17000000000007,1.5
TRX-18601,PROD-2720,2025-09-21,3.0,1779.82,34.28,18,En Camino,Bucaramanga,Físico,Laptops,1882.0,1348.56,298.0,0.0,Occidente,2024-11-05,Catalogo oficial,1259.5,18.0
TRX-18602,PROD-2818,2025-01-30,10.0,1243.75,68.57,21,Devuelto,Bogotá,Físico,Tablets,1374.0,763.4,145.0,3.0,Occidente,2025-10-29,Catalogo oficial,4734.93,18.0
TRX-18603,PROD-3640,2025-06-12,3.0,1198.53,60.2,4,Entregado,Bogotá,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18604,PROD-1087,2026-01-15,2.0,1974.69,51.93,29,Entregado,Ventas_Web,Físico,Laptops,634.0,548.74,214.0,0.0,Zona_Franca,2025-01-30,Catalogo oficial,2799.9700000000003,29.0
TRX-18605,PROD-2194,2025-03-18,14.0,1260.01,46.7,19,Perdido,Barranquilla,App,Tablets,1424.0,1244.8,109.0,27.5,Norte,2024-05-12,Catalogo oficial,166.23999999999796,-8.5
TRX-18606,PROD-1774,2026-01-02,3.0,1858.63,90.24,5,Retrasado,Cali,Online,Tablets,1637.0,845.45,179.0,5.0,Zona_Franca,2025-10-21,Catalogo oficial,2949.3,0.0
TRX-18607,PROD-1257,2025-12-26,11.0,579.65,70.75,14,Retrasado,Bucaramanga,Online,Laptops,1446.0,171.99,218.0,27.5,Occidente,2024-08-30,Catalogo oficial,4413.509999999999,-13.5
TRX-18608,PROD-1090,2025-06-14,10.0,487.86,39.26,23,Perdido,Bucaramanga,Físico,Sin especificar,256.0,1400.75,272.0,3.0,BOD-EXT-99,2025-11-07,Catalogo oficial,-9168.16,20.0
TRX-18609,PROD-1951,2024-10-19,13.0,1037.87,81.41,13,En Camino,Barranquilla,WhatsApp,Accesorios,238.0,526.79,160.0,27.5,Norte,2025-12-05,Catalogo oficial,6562.629999999998,-14.5
TRX-18610,PROD-3128,2025-12-28,1.0,1022.13,75.12,27,,Cali,Online,Smartphones,1455.0,458.14,227.0,3.0,Occidente,2024-12-13,Catalogo oficial,488.87,24.0
TRX-18611,PROD-3640,2025-10-13,13.0,460.7,80.21,19,Devuelto,Medellín,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18612,PROD-2375,2024-12-16,9.0,1402.31,65.89,19,,Medellín,WhatsApp,Monitores,940.5,1402.66,204.0,10.0,Sur,2024-06-17,Catalogo oficial,-69.04000000000087,9.0
TRX-18613,PROD-2686,2025-04-06,2.0,68.97,41.04,16,,Medellín,WhatsApp,Accesorios,1863.0,553.09,256.0,27.5,Norte,2025-03-19,Catalogo oficial,-1009.28,-11.5
TRX-18614,PROD-3370,2025-08-04,12.0,1384.35,38.11,22,Retrasado,Cali,Online,Accesorios,726.0,764.82,142.0,5.0,Occidente,2024-06-18,Catalogo oficial,7396.249999999996,17.0
TRX-18615,PROD-2404,2025-05-23,13.0,919.78,67.14,21,,Medellín,Físico,Tablets,1003.0,222.86,173.0,0.0,Sur,2025-08-21,Catalogo oficial,8992.82,21.0
TRX-18616,PROD-3685,2026-01-04,3.0,1381.12,52.475,19,Perdido,Bogotá,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18617,PROD-3646,2025-09-25,5.0,959.39,17.44,1,Retrasado,Bogotá,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18618,PROD-2336,2025-08-30,10.0,1954.89,82.89,10,Retrasado,Bucaramanga,Online,Smartphones,1783.0,681.32,209.0,5.0,Norte,2025-05-14,Catalogo oficial,12652.810000000001,5.0
TRX-18619,PROD-2991,2025-03-18,12.0,676.02,40.18,2,Retrasado,Bogotá,Físico,Smartphones,1982.0,890.7,184.0,10.0,Zona_Franca,2025-09-12,Catalogo oficial,-2616.340000000002,-8.0
TRX-18620,PROD-3430,2025-01-30,4.0,1965.32,64.89,15,En Camino,Bogotá,WhatsApp,Accesorios,1772.0,1068.48,167.0,3.0,Norte,2024-04-04,Catalogo oficial,3522.4699999999993,12.0
TRX-18621,PROD-3727,2025-02-14,13.0,139.3,52.41,19,Perdido,Bogotá,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-18622,PROD-3854,2024-12-14,5.0,1370.68,54.34,4,Retrasado,Barranquilla,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-18623,PROD-3171,2025-09-17,6.0,913.9,75.11,21,Retrasado,Bogotá,Online,Laptops,105.0,258.62,156.0,3.0,Occidente,2025-07-16,Catalogo oficial,3856.5699999999997,18.0
TRX-18624,PROD-3246,2024-12-19,5.0,1646.05,64.53,26,Perdido,Medellín,Físico,Laptops,1873.0,529.83,259.0,5.0,Sur,2024-03-07,Catalogo oficial,5516.57,21.0
TRX-18625,PROD-2823,2024-10-12,10.0,1581.34,28.78,25,Entregado,Cali,Online,Accesorios,0.0,424.26,151.0,5.0,Norte,2025-04-10,Catalogo oficial,11542.02,20.0
TRX-18626,PROD-2875,2025-05-10,1.0,1602.42,12.05,4,,Cali,Online,Sin especificar,1061.0,544.39,101.0,5.0,BOD-EXT-99,2025-11-08,Catalogo oficial,1045.98,-1.0
TRX-18627,PROD-2245,2025-12-26,6.0,198.53,84.82,12,En Camino,Medellín,WhatsApp,Sin especificar,26.0,664.47,271.0,27.5,Occidente,2026-01-05,Catalogo oficial,-2880.46,-15.5
TRX-18628,PROD-3323,2026-01-08,9.0,1646.51,52.475,25,En Camino,Bogotá,Online,Sin especificar,1044.0,958.91,129.0,0.0,Sur,2025-10-04,Catalogo oficial,6135.924999999999,25.0
TRX-18629,PROD-1540,2025-01-26,3.0,435.94,89.06,21,,Barranquilla,Online,Smartphones,1741.0,1108.82,202.0,5.0,Sur,2025-04-22,Catalogo oficial,-2107.7,16.0
